id	cog	domain
A0A5D4YDW5		bacteria
A0A5D9AM69		bacteria
A0A5F1E770		bacteria
A0A5F1EY92		bacteria
A0A5F1FUW7		bacteria
A0A5H3HMN0		bacteria
A0A5H6AFG4		bacteria
A0A5H6TAQ1		bacteria
A0A5H6THJ5		bacteria
A0A5H7FV07		bacteria
A0A5H7FYK8		bacteria
A0A5H7IGZ3		bacteria
A0A5H7K080		bacteria
A0A5H8S9X8		bacteria
A0A5H8TQJ6		bacteria
A0A5H9BA07		bacteria
A0A5H9DPN4		bacteria
A0A5H9YBJ3		bacteria
A0A5I0CU37		bacteria
A0A5I0EWF0		bacteria
A0A5I0LSI6		bacteria
A0A5I0MW30		bacteria
A0A5I0U9T6		bacteria
A0A5I1B9E8		bacteria
A0A5I1KWY1		bacteria
A0A5I2B3G0		bacteria
A0A5I2CSZ5		bacteria
A0A5I2K3I6		bacteria
A0A5I2NA20		bacteria
A0A5I2Q4F3		bacteria
A0A5I2UVC0		bacteria
A0A5I2WWJ4		bacteria
A0A5I2XRP5		bacteria
A0A5I3DD22		bacteria
A0A5I3FBB9		bacteria
A0A5I3HXC4		bacteria
A0A5I3IKE6		bacteria
A0A5I4B8L3		bacteria
A0A5I4FAV1		bacteria
A0A5I4KG52		bacteria
A0A5I4ZSN9		bacteria
A0A5I5FQ87		bacteria
A0A5I5GYL6		bacteria
A0A5I5SXW9		bacteria
A0A5I5V1M1		bacteria
A0A5I6C8Z3		bacteria
A0A5I6JZJ7		bacteria
A0A5I6PUS5		bacteria
A0A5I6R9X8		bacteria
A0A5I6RTC5		bacteria
A0A5I6UVI0		bacteria
A0A5I7CLY3		bacteria
A0A5I7Z5J5		bacteria
A0A5I8GPH9		bacteria
A0A5I8HV58		bacteria
A0A5I8HWB4		bacteria
A0A5I8UNE8		bacteria
A0A5I8VI66		bacteria
A0A5I8XMI1		bacteria
A0A5I9B841		bacteria
A0A5I9BDT4		bacteria
A0A5I9DDF0		bacteria
A0A5I9DIK8		bacteria
A0A5I9EGZ9		bacteria
A0A5J0C6E5		bacteria
A0A5J0CDU5		bacteria
A0A5J0D6T3		bacteria
A0A5J0GIS7		bacteria
A0A5J0IA90		bacteria
A0A5J0IL34		bacteria
A0A5J0IUX1		bacteria
A0A5J0IYR2		bacteria
A0A5J0JB39		bacteria
A0A5J0N7R8		bacteria
A0A5J0QJM4		bacteria
A0A5J0RUJ8		bacteria
A0A5J0SD99		bacteria
A0A5J0THH3		bacteria
A0A5J0TWZ5		bacteria
A0A5J0WWQ0		bacteria
A0A5J0XJ20		bacteria
A0A5J0XK18		bacteria
A0A5J1CLH0		bacteria
A0A5J1P8B6		bacteria
A0A5J2BTR2		bacteria
A0A5J2F1A8		bacteria
A0A5J2K481		bacteria
A0A5J2L8I3		bacteria
A0A5J2SSQ6		bacteria
A0A5J4KQ91		bacteria
A0A5J4L7G0		unclassified
A0A5J5H466		bacteria
A0A5J6MXW6		bacteria
A0A5J6QTY3		bacteria
A0A5J6VZW7		bacteria
A0A5J6W1U5		bacteria
A0A5K7U1S2		bacteria
A0A5K7YMP7		bacteria
A0A5K7YQ04		bacteria
A0A5K7YS95		bacteria
A0A5K7YZ33		bacteria
A0A5K7Z108		bacteria
A0A5K7Z7K3		bacteria
A0A5K7Z7L3		bacteria
A0A5K7Z8D8		bacteria
A0A5K7Z9I6		bacteria
A0A5K7ZXH7		bacteria
A0A5K7ZY28		bacteria
A0A5K8AIR8		bacteria
A0A5M4IJ44		bacteria
A0A5M6BR30		bacteria
A0A5M9R1E0		bacteria
A0A5M9R1M8		bacteria
A0A5N1GM08		bacteria
A0A5N3CUA2		bacteria
A0A5N4FNI9		bacteria
A0A5N5TZT0		bacteria
A0A5N9E1N7		bacteria
A0A5N9ELL9		bacteria
A0A5N9F314		bacteria
A0A5N9G7Q8		bacteria
A0A5N9HE85		bacteria
A0A5N9I609		bacteria
A0A5P0JCV3		bacteria
A0A5P0ZGJ1		bacteria
A0A5P1DXD3		bacteria
A0A5P1QTX4		bacteria
A0A5P2HEG1		bacteria
A0A5P2M4C9		bacteria
A0A5P2MCT5		bacteria
A0A5P2QNW9		bacteria
A0A5P2SGS2		bacteria
A0A5P2SQ10		bacteria
A0A5P3XBE9		bacteria
A0A5P3XI95		bacteria
A0A5P3XJB1		bacteria
A0A5P8JBC2		bacteria
A0A5P8MY30		bacteria
A0A5P8XLC1		bacteria
A0A5Q2K2S9		bacteria
A0A5Q2K8V4		bacteria
A0A5Q2T6V3		bacteria
A0A5Q2U5M4		bacteria
A0A5Q2VBS6		bacteria
A0A5Q4FWA0		bacteria
A0A5Q5E2D9		bacteria
A0A5Q7DVC1		bacteria
A0A5R8UHY1		bacteria
A0A5R9A8M8		bacteria
A0A5R9LC03		bacteria
A0A5R9QR90		bacteria
A0A5S3QMZ9		bacteria
A0A5S4GJK9		bacteria
A0A5S4T2I3		bacteria
A0A5S5MCE7		bacteria
A0A5T2HHU9		bacteria
A0A5T3RF34		bacteria
A0A5T3RGG9		bacteria
A0A5T3RKL7		bacteria
A0A5T3RX48		bacteria
A0A5T4DMD4		bacteria
A0A5T4N9F6		bacteria
A0A5T5IBA1		bacteria
A0A5T5IBQ2		bacteria
A0A5T5TL65		bacteria
A0A5T6H2Y3		bacteria
A0A5T6RWB0		bacteria
A0A5T6X5R1		bacteria
A0A5T7KNV6		bacteria
A0A5T8BC80		bacteria
A0A5T8G278		bacteria
A0A5T8JQ06		bacteria
A0A5T8KCP0		bacteria
A0A5T8SH25		bacteria
A0A5U0BAV5		bacteria
A0A5U1FTJ5		bacteria
A0A5U1NB94		bacteria
A0A5U1Q3R2		bacteria
A0A5U1TY81		bacteria
A0A5U2M9P0		bacteria
A0A5U2NMG4		bacteria
A0A5U2U2N4		bacteria
A0A5U3A6R6		bacteria
A0A5U3DGF0		bacteria
A0A5U3DSS0		bacteria
A0A5U3E5G9		bacteria
A0A5U3EHC2		bacteria
A0A5U3EZZ2		bacteria
A0A5U3G0A7		bacteria
A0A5U3TSH3		bacteria
A0A5U3YAZ9		bacteria
A0A5U4AV32		bacteria
A0A5U4N1P9		bacteria
A0A5U4SAM0		bacteria
A0A5U5EAE3		bacteria
A0A5U5IW88		bacteria
A0A5U6H5X1		bacteria
A0A5U7FD71		bacteria
A0A5U7LY92		bacteria
A0A5U7RGS5		bacteria
A0A5U7UW22		bacteria
A0A5U7Z6E2		bacteria
A0A5U9KIA2		bacteria
A0A5U9TKG8		bacteria
A0A5V0B5Q8		bacteria
A0A5V0INS1		bacteria
A0A5V0PLX9		bacteria
A0A5V0ZMS7		bacteria
A0A5V1WBC9		bacteria
A0A5V2SSS9		bacteria
A0A5V2TCN7		bacteria
A0A5V2V5S3		bacteria
A0A5V3V0E1		bacteria
A0A5V3WKB9		bacteria
A0A5V4GI72		bacteria
A0A5V5EIU0		bacteria
A0A5V7YUN6		bacteria
A0A5V8E5J9		bacteria
A0A5V8Y327		bacteria
A0A5V9GLH8		bacteria
A0A5V9KC64		bacteria
A0A5W0A6T6		bacteria
A0A5W0VWP3		bacteria
A0A5W0X3Y8		bacteria
A0A5W1RHF1		bacteria
A0A5W2A469		bacteria
A0A5W2ABL2		bacteria
A0A5W2B0K4		bacteria
A0A5W2M2A6		bacteria
A0A5W3EWW9		bacteria
A0A5W4QSZ0		bacteria
A0A5W5ACV6		bacteria
A0A5W5I6L3		bacteria
A0A5W5KNM3		bacteria
A0A5W6KHU2		bacteria
A0A5W6PAW8		bacteria
A0A5W7RUP7		bacteria
A0A5W7RUY1		bacteria
A0A5W8C7X6		bacteria
A0A5W8MFL8		bacteria
A0A5W8X2D7		bacteria
A0A5X0VYR1		bacteria
A0A5X2UMI3		bacteria
A0A5X3FZC2		bacteria
A0A5X3P8V5		bacteria
A0A5X3R3S8		bacteria
A0A5X5NHR7		bacteria
A0A5X7GEY3		bacteria
A0A5X7K1P9		bacteria
A0A5X8YW02		bacteria
A0A5X9FC96		bacteria
A0A5X9FGV6		bacteria
A0A5X9WD16		bacteria
A0A5X9WN94		bacteria
A0A5Y2E9V1		bacteria
A0A5Y2IE99		bacteria
A0A5Y2KGM4		bacteria
A0A5Y2LMK0		bacteria
A0A5Y2QEQ3		bacteria
A0A5Y2QQH2		bacteria
A0A5Y2RVP9		bacteria
A0A5Y2SJ71		bacteria
A0A5Y2T040		bacteria
A0A5Y2TB56		bacteria
A0A5Y3B4V8		bacteria
A0A5Y3B5N8		bacteria
A0A5Y3MK90		bacteria
A0A5Y3PXC0		bacteria
A0A5Y3UUT6		bacteria
A0A5Y3V242		bacteria
A0A5Y3VGT7		bacteria
A0A5Y4BFB4		bacteria
A0A5Y4CE26		bacteria
A0A5Y4V9T5		bacteria
A0A5Y4VHR9		bacteria
A0A5Y4Z9C8		bacteria
A0A5Y4ZRD1		bacteria
A0A5Y5BGG1		bacteria
A0A5Y5DCC8		bacteria
A0A5Y5J4A8		bacteria
A0A5Y5JLB0		bacteria
A0A5Y5Q101		bacteria
A0A5Y6G7C1		bacteria
A0A5Y6M6K3		bacteria
A0A5Y6ZY11		bacteria
A0A5Y7A6G4		bacteria
A0A5Y7AAN4		bacteria
A0A5Y7AKM6		bacteria
A0A5Y7H8Q0		bacteria
A0A5Y7L046		bacteria
A0A5Y7TZC7		bacteria
A0A5Y7WCM6		bacteria
A0A5Y8FX86		bacteria
A0A5Y8LF73		bacteria
A0A5Y8LRK6		bacteria
A0A5Y9YBU4		bacteria
A0A5Z2AY05		bacteria
A0A5Z3EHV9		bacteria
A0A5Z4RT83		bacteria
A0A5Z6MDA6		bacteria
A0A5Z6PB39		bacteria
A0A5Z7G7Y1		bacteria
A0A5Z7GBB6		bacteria
A0A5Z7MW72		bacteria
A0A5Z8AC38		bacteria
A0A5Z8M248		bacteria
A0A5Z9NQQ4		bacteria
A0A601A1K3		bacteria
A0A602DTM8		bacteria
A0A602Z504		bacteria
A0A603B806		bacteria
A0A603E394		bacteria
A0A603N828		bacteria
A0A603QGP1		bacteria
A0A603SAF3		bacteria
A0A603YJ76		bacteria
A0A605YRL5		bacteria
A0A606U7N5		bacteria
A0A607IAZ8		bacteria
A0A607IH90		bacteria
A0A609NRY5		bacteria
A0A612GPJ2		bacteria
A0A612QHS2		bacteria
A0A613XGH2		bacteria
A0A614YGN1		bacteria
A0A616J3D4		bacteria
A0A616M4Z7		bacteria
A0A617DCA5		bacteria
A0A617DYH2		bacteria
A0A617SUI1		bacteria
A0A617XCI5		bacteria
A0A618SBC2		bacteria
A0A620H2S6		bacteria
A0A620H955		bacteria
A0A620RW36		bacteria
A0A621B2E6		bacteria
A0A622E4H5		bacteria
A0A622N8K9		bacteria
A0A622T4T9		bacteria
A0A623RI61		bacteria
A0A623RTZ5		bacteria
A0A624B433		bacteria
A0A624DIW4		bacteria
A0A624TPZ8		bacteria
A0A625C853		bacteria
A0A625WG46		bacteria
A0A625YLR5		bacteria
A0A626Q578		bacteria
A0A627EUR1		bacteria
A0A628ULR6		bacteria
A0A629C5Z3		bacteria
A0A630KZU6		bacteria
A0A630N416		bacteria
A0A630QHT8		bacteria
A0A631GBU7		bacteria
A0A631RIF9		bacteria
A0A631TGF5		bacteria
A0A632GAI6		bacteria
A0A632MZW6		bacteria
A0A632TK56		bacteria
A0A632TNT7		bacteria
A0A632U0U0		bacteria
A0A633DBE6		bacteria
A0A633DGK4		bacteria
A0A633FKV9		bacteria
A0A633I5B4		bacteria
A0A633IHY5		bacteria
A0A633PVY6		bacteria
A0A633Q4J9		bacteria
A0A634F4V1		bacteria
A0A634NBW2		bacteria
A0A635BDG0		bacteria
A0A635J6U5		bacteria
A0A635M2P9		bacteria
A0A636BEC5		bacteria
A0A636BNP1		bacteria
A0A636CT92		bacteria
A0A636CW86		bacteria
A0A636DCE6		bacteria
A0A636EBG4		bacteria
A0A636K8E1		bacteria
A0A636KDU2		bacteria
A0A636LI94		bacteria
A0A636N9C6		bacteria
A0A636NVC0		bacteria
A0A636NZU6		bacteria
A0A637XQD5		bacteria
A0A640W747		bacteria
A0A640XTH7		bacteria
A0A641CYV2		bacteria
A0A643FF25		bacteria
A0A643IYT1		bacteria
A0A650AWP8		eukaryota
A0A651DLM8		bacteria
A0A651FMD8		bacteria
A0A657FI04		bacteria
A0A657FTT2		bacteria
A0A657HU17		bacteria
A0A658IPB9		bacteria
A0A658NR87		bacteria
A0A659N620		bacteria
A0A659NYZ5		bacteria
A0A659Q820		bacteria
A0A660NDW7		bacteria
A0A660T263		bacteria
A0A660U7P3		bacteria
A0A660VE29		bacteria
A0A660VQC2		bacteria
A0A661IK55		bacteria
A0A661IKL7		bacteria
A0A661IZI0		bacteria
A0A661J1Y6		bacteria
A0A661J9S6		bacteria
A0A661JIS2		bacteria
A0A661JRG2		bacteria
A0A661K549		bacteria
A0A661KGN8		bacteria
A0A661KLB7		bacteria
A0A661KNT5		bacteria
A0A661L465		bacteria
A0A661L8C1		bacteria
A0A661LCD6		bacteria
A0A661LU27		bacteria
A0A661MDJ7		bacteria
A0A661MJL5		bacteria
A0A661MP75		bacteria
A0A661P1K7		bacteria
A0A661P744		bacteria
A0A661PS67		bacteria
A0A661PVK8		bacteria
A0A661Q827		bacteria
A0A661QQK1		bacteria
A0A661QSM0		bacteria
A0A661QV21		bacteria
A0A661QVT4		bacteria
A0A661RA59		bacteria
A0A661RDR2		bacteria
A0A661RJS6		bacteria
A0A661S7S1		bacteria
A0A661SBU1		bacteria
A0A661SSL4		bacteria
A0A661SU31		bacteria
A0A661T6W4		bacteria
A0A661TB72		bacteria
A0A661TCX3		bacteria
A0A661UHH2		bacteria
A0A661WM44		bacteria
A0A662SAP9		archaea
A0A679G7S8		bacteria
A0A679I6Z9		bacteria
A0A698W870		bacteria
A0A699Y597		bacteria
A0A6A1R0V5		bacteria
A0A6A7LYB9		bacteria
A0A6A7N316		bacteria
A0A6A7ZJ10		bacteria
A0A6A8ADV8		bacteria
A0A6A8DBY3		bacteria
A0A6A8DH96		bacteria
A0A6B1DIX9		bacteria
A0A6B1YD80		bacteria
A0A6B2FGP1		bacteria
A0A6B2FWJ7		bacteria
A0A6B2ICR9		bacteria
A0A6B2KUB6		bacteria
A0A6B2QUH9		bacteria
A0A6B3VWV3		bacteria
A0A6B5NSW9		bacteria
A0A6B8HJM5		bacteria
A0A6B8JKQ2		bacteria
A0A6B8MI06		bacteria
A0A6B8MNR4		bacteria
A0A6B9FRJ9		bacteria
A0A6B9FUV9		bacteria
A0A6B9YH43		bacteria
A0A6C0PPQ3		eukaryota
A0A6C0TWF5		bacteria
A0A6C1BTH1		bacteria
A0A6C1KAG6		bacteria
A0A6C7C4L4		bacteria
A0A6C8LNL7		bacteria
A0A6C8MQT6		bacteria
A0A6C9DPL0		bacteria
A0A6C9Q7K5		bacteria
A0A6D0DP54		bacteria
A0A6D0DS55		bacteria
A0A6D0G268		bacteria
A0A6D0ILW2		bacteria
A0A6D0PIC4		bacteria
A0A6D0UZH3		bacteria
A0A6D2CXJ9		bacteria
A0A6F8UZ18		bacteria
A0A6F8VEW1		bacteria
A0A6F9WVH6		bacteria
A0A6F9WVY0		bacteria
A0A6G1X8B4		bacteria
A0A6G1XNY1		bacteria
A0A6G4M4F0		bacteria
A0A6G4MKD2		bacteria
A0A6G4WHA1		bacteria
A0A6G6J3R7		bacteria
A0A6G6PLE6		bacteria
A0A6G6PQ22		bacteria
A0A6G6Q9B2		bacteria
A0A6G6QD89		bacteria
A0A6G6SMR9		bacteria
A0A6G6T1I0		bacteria
A0A6G6TCT4		bacteria
A0A6G6ZRG7		eukaryota
A0A6G7LMX1		bacteria
A0A6G7TET6		bacteria
A0A6G7TLS5		bacteria
A0A6G8AI82		bacteria
A0A6G8ANZ5		bacteria
A0A6G8AP44		bacteria
A0A6G8AUG5		bacteria
A0A6G8BZJ9		bacteria
A0A6G8CIE1		bacteria
A0A6G9RNB7		bacteria
A0A6G9RRG0		bacteria
A0A6G9W7D6		bacteria
A0A6H0K688		bacteria
A0A6H0KD53		bacteria
A0A6H1ECW1		bacteria
A0A6H1F462		bacteria
A0A6H1FLG1		bacteria
A0A6H1FRH3		bacteria
A0A6H1PB14		bacteria
A0A6H2CX01		bacteria
A0A6H2CZB7		bacteria
A0A6H2D1Q2		bacteria
A0A6H2GEP2		bacteria
A0A6H2GK85		bacteria
A0A6H2KUS0		bacteria
A0A6H3F7L6		bacteria
A0A6H9RQ92		bacteria
A0A6H9SU39		bacteria
A0A6H9XS97		bacteria
A0A6H9Y2M4		bacteria
A0A6I0CKA3		bacteria
A0A6I0CX23		bacteria
A0A6I1EUP6		bacteria
A0A6I1HB69		bacteria
A0A6I1HG74		bacteria
A0A6I1HVQ2		bacteria
A0A6I1N6V0		bacteria
A0A6I1ND76		bacteria
A0A6I1QZJ2		bacteria
A0A6I2I0E2		bacteria
A0A6I2I655		bacteria
A0A6I2II82		bacteria
A0A6I2IWV2		bacteria
A0A6I2IXS6		bacteria
A0A6I2JUY2		bacteria
A0A6I2K7X2		bacteria
A0A6I2KYB1		bacteria
A0A6I2M035		bacteria
A0A6I2QME3		bacteria
A0A6I2QVW0		bacteria
A0A6I2QWW2		bacteria
A0A6I2QXB8		bacteria
A0A6I3XAK6		bacteria
A0A6I5AEB0		bacteria
A0A6I5AHB0		bacteria
A0A6I5RRQ8		bacteria
A0A6I6AMN5		bacteria
A0A6I6DAT1		bacteria
A0A6I6DF76		bacteria
A0A6I6DWJ4		bacteria
A0A6I6E2H6		bacteria
A0A6I6ED59		bacteria
A0A6I6HFW8		bacteria
A0A6I6JCC7		bacteria
A0A6I6JQ59		bacteria
A0A6I6LJE7		bacteria
A0A6I6M9N4		bacteria
A0A6I6XC51		bacteria
A0A6I7D5Q0		bacteria
A0A6I7ZB27		bacteria
A0A6I8UKS7		eukaryota
A0A6I8VZ16		eukaryota
A0A6I9HD71		eukaryota
A0A6I9HDS6		eukaryota
A0A6I9HJQ7		eukaryota
A0A6I9HNU8		eukaryota
A0A6I9HVT0		eukaryota
A0A6I9I0S2		eukaryota
A0A6I9I7J4		eukaryota
A0A6I9I887		eukaryota
A0A6I9I8S7		eukaryota
A0A6I9I8X6		eukaryota
A0A6I9ILJ4		eukaryota
A0A6I9LEJ4		eukaryota
A0A6I9LGS2		eukaryota
A0A6I9LJP8		eukaryota
A0A6I9LUN3		eukaryota
A0A6I9MDG5		eukaryota
A0A6I9MHQ2		eukaryota
A0A6I9MHW8		eukaryota
A0A6I9XJE6		eukaryota
A0A6I9XUL0		eukaryota
A0A6I9XZH2		eukaryota
A0A6I9YNP3		eukaryota
A0A6I9YQB2		eukaryota
A0A6I9YVD4		eukaryota
A0A6I9Z7G1		eukaryota
A0A6I9ZE05		eukaryota
A0A6I9ZK81		eukaryota
A0A6I9ZNU3		eukaryota
A0A6I9ZQU2		eukaryota
A0A6I9ZYS1		eukaryota
A0A6J0A3G7		eukaryota
A0A6J0A4H3		eukaryota
A0A6J0A962		eukaryota
A0A6J0ALH7		eukaryota
A0A6J0AYJ1		eukaryota
A0A6J0CHA9		eukaryota
A0A6J0DAW2		eukaryota
A0A6J0GH21		eukaryota
A0A6J0GMJ5		eukaryota
A0A6J0H469		eukaryota
A0A6J0H6Q4		eukaryota
A0A6J0HYI3		eukaryota
A0A6J0I9X8		eukaryota
A0A6J0IWA4		eukaryota
A0A6J0T952		eukaryota
A0A6J0TNC6		eukaryota
A0A6J0TP52		eukaryota
A0A6J0TR63		eukaryota
A0A6J0U810		eukaryota
A0A6J0UY85		eukaryota
A0A6J0VBQ8		eukaryota
A0A6J0VTW9		eukaryota
A0A6J0WMB9		eukaryota
A0A6J0WQZ5		eukaryota
A0A6J0WVW4		eukaryota
A0A6J0WWQ6		eukaryota
A0A6J0X6J4		eukaryota
A0A6J0X7X3		eukaryota
A0A6J0X9S7		eukaryota
A0A6J0XCR6		eukaryota
A0A6J0XD11		eukaryota
A0A6J0Z7H5		eukaryota
A0A6J0ZEK5		eukaryota
A0A6J0ZFF9		eukaryota
A0A6J1TP55		eukaryota
A0A6J1TQ90		eukaryota
A0A6J1TSR2		eukaryota
A0A6J1TZ36		eukaryota
A0A6J1UNJ3		eukaryota
A0A6J1UYD5		eukaryota
A0A6J1V7V3		eukaryota
A0A6J1VFJ6		eukaryota
A0A6J1YL97		eukaryota
A0A6J1YM87		eukaryota
A0A6J1ZCC1		eukaryota
A0A6J2ACV1		eukaryota
A0A6J2B5A6		eukaryota
A0A6J2B9D1		eukaryota
A0A6J2C7D4		eukaryota
A0A6J2C9Y4		eukaryota
A0A6J2D8E9		eukaryota
A0A6J2E6Y3		eukaryota
A0A6J2EJV5		eukaryota
A0A6J2EMG6		eukaryota
A0A6J2G8E9		eukaryota
A0A6J2G9K6		eukaryota
A0A6J2GFT2		eukaryota
A0A6J2HFM1		eukaryota
A0A6J2HVY6		eukaryota
A0A6J2IXT9		eukaryota
A0A6J2L5Y3		eukaryota
A0A6J2L668		eukaryota
A0A6J2LM41		eukaryota
A0A6J2M1L7		eukaryota
A0A6J2M5G6		eukaryota
A0A6J2MAC5		eukaryota
A0A6J2MVX2		eukaryota
A0A6J2P9I3		eukaryota
A0A6J2PHK6		eukaryota
A0A6J2PLP2		eukaryota
A0A6J2PY73		eukaryota
A0A6J2PYC2		eukaryota
A0A6J2Q8B2		eukaryota
A0A6J2Q926		eukaryota
A0A6J2QIC9		eukaryota
A0A6J2RKY3		eukaryota
A0A6J2S042		eukaryota
A0A6J2S399		eukaryota
A0A6J2USP9		eukaryota
A0A6J2V2G4		eukaryota
A0A6J2V3J7		eukaryota
A0A6J2VB48		eukaryota
A0A6J2VBR6		eukaryota
A0A6J2VDC0		eukaryota
A0A6J2W4Z0		eukaryota
A0A6J2W730		eukaryota
A0A6J2W797		eukaryota
A0A6J2WQP5		eukaryota
A0A6J2WRW4		eukaryota
A0A6J2WVK1		eukaryota
A0A6J3ANJ5		eukaryota
A0A6J3BAS0		eukaryota
A0A6J3D208		eukaryota
A0A6J3D253		eukaryota
A0A6J3D6B4		eukaryota
A0A6J3DCT5		eukaryota
A0A6J3DFQ5		eukaryota
A0A6J3DPW9		eukaryota
A0A6J3DU99		eukaryota
A0A6J3F0I7		eukaryota
A0A6J3FJV7		eukaryota
A0A6J3H0S2		eukaryota
A0A6J3H2N5		eukaryota
A0A6J3HYI8		eukaryota
A0A6J3ILE7		eukaryota
A0A6J3JCX3		eukaryota
A0A6J3JDC7		eukaryota
A0A6J3JEC7		eukaryota
A0A6J3PZH7		eukaryota
A0A6J3R117		eukaryota
A0A6J3R3U0		eukaryota
A0A6J3R7P8		eukaryota
A0A6J3R7V1		eukaryota
A0A6L3AM74		bacteria
A0A6L3N4U9		bacteria
A0A6L3NFW4		bacteria
A0A6L3PAA2		bacteria
A0A6L3Y2J0		bacteria
A0A6L3YU74		bacteria
A0A6L4AJT7		bacteria
A0A6L4AKM1		bacteria
A0A6L4BCL4		bacteria
A0A6L5ECK1		bacteria
A0A6L5EGY3		bacteria
A0A6L5FZ97		bacteria
A0A6L5QD02		bacteria
A0A6L5XKX2		bacteria
A0A6L5XLC2		bacteria
A0A6L5XNF7		bacteria
A0A6L5YDA6		bacteria
A0A6L6FAI1		bacteria
A0A6L6FIN1		bacteria
A0A6L6FYK3		bacteria
A0A6L6G367		bacteria
A0A6L6GRI5		bacteria
A0A6L6HKM7		bacteria
A0A6L6IJI5		bacteria
A0A6L6IJK8		bacteria
A0A6L6J4N7		bacteria
A0A6L6JEE6		bacteria
A0A6L6PME2		bacteria
A0A6L6TNL2		bacteria
A0A6L6Y3R5		bacteria
A0A6L6YCM8		bacteria
A0A6L7EK40		bacteria
A0A6L7EQ49		bacteria
A0A6L7IXG4		bacteria
A0A6L7NC08		bacteria
A0A6L8KF47		bacteria
A0A6L8KJG5		bacteria
A0A6L8MI69		bacteria
A0A6L8RQZ7		bacteria
A0A6L8U902		bacteria
A0A6L9JUN3		bacteria
A0A6L9LXU9		bacteria
A0A6L9LXW5		bacteria
A0A6L9M4V8		bacteria
A0A6M0H2Z7		bacteria
A0A6M0HRE7		bacteria
A0A6M0Q752		bacteria
A0A6M3NUY7		bacteria
A0A6M3NVD4		bacteria
A0A6M3P780		bacteria
A0A6M4FKG5		bacteria
A0A6M5D3D7		bacteria
A0A6M5D7G4		bacteria
A0A6M5WJE0		eukaryota
A0A6M5WR08		eukaryota
A0A6M5Z2Q1		bacteria
A0A6M6WTU1		bacteria
A0A6M8IYJ2		bacteria
A0A6M8RES6		bacteria
A0A6M8RYF0		bacteria
A0A6M8SZQ7		bacteria
A0A6M9CXT4		bacteria
A0A6N0BMG2		bacteria
A0A6N0JSI7		bacteria
A0A6N0KEL6		bacteria
A0A6N1X0P2		bacteria
A0A6N6JZK6		bacteria
A0A6N6N374		bacteria
A0A6N6R7E3		bacteria
A0A6N6TA57		bacteria
A0A6N6WN32		bacteria
A0A6N7GB94		bacteria
A0A6N7IBL0		bacteria
A0A6N7IL58		bacteria
A0A6N7ILE4		bacteria
A0A6N7ITY6		bacteria
A0A6N7LST2		bacteria
A0A6N7NN13		bacteria
A0A6N7RPC3		bacteria
A0A6N7X262		bacteria
A0A6N8B232		bacteria
A0A6N8B5N4		bacteria
A0A6N8BGN3		bacteria
A0A6N8BJ44		bacteria
A0A6N8IHB8		bacteria
A0A6N8QIY3		bacteria
A0A6N8RWD0		bacteria
A0A6N8STI7		bacteria
A0A6N8WP10		bacteria
A0A6P1HEU1		bacteria
A0A6P1UTL6		bacteria
A0A6P1YLB5		bacteria
A0A6P1ZBV0		bacteria
A0A6P1ZCI2		bacteria
A0A6P1ZH23		bacteria
A0A6P1ZKB5		bacteria
A0A6P3F331		eukaryota
A0A6P3F8K7		eukaryota
A0A6P3FBJ7		eukaryota
A0A6P3FKV5		eukaryota
A0A6P3FN24		eukaryota
A0A6P3QAE6		eukaryota
A0A6P3QUG8		eukaryota
A0A6P3QZK0		eukaryota
A0A6P3R4T6		eukaryota
A0A6P3R5Z0		eukaryota
A0A6P3R7M3		eukaryota
A0A6P3R871		eukaryota
A0A6P3V9P6		eukaryota
A0A6P3VDW4		eukaryota
A0A6P3VKG0		eukaryota
A0A6P3VNQ8		eukaryota
A0A6P3W1Y1		eukaryota
A0A6P3W426		eukaryota
A0A6P3W9H8		eukaryota
A0A6P3W9P2		eukaryota
A0A6P3WAC3		eukaryota
A0A6P4YN14		eukaryota
A0A6P4ZQ31		eukaryota
A0A6P5AJ37		eukaryota
A0A6P5BP79		eukaryota
A0A6P5C4M9		eukaryota
A0A6P5C6R8		eukaryota
A0A6P5CG63		eukaryota
A0A6P5CJ13		eukaryota
A0A6P5DN19		eukaryota
A0A6P5DSL0		eukaryota
A0A6P5DYQ0		eukaryota
A0A6P5E2G0		eukaryota
A0A6P5IM86		eukaryota
A0A6P5JD04		eukaryota
A0A6P5JLN1		eukaryota
A0A6P5KFP1		eukaryota
A0A6P5KZP1		eukaryota
A0A6P5LWV2		eukaryota
A0A6P5M213		eukaryota
A0A6P5M463		eukaryota
A0A6P5NUI3		eukaryota
A0A6P5PPT6		eukaryota
A0A6P5PVZ6		eukaryota
A0A6P5QAR6		eukaryota
A0A6P5QCS3		eukaryota
A0A6P5QJE1		eukaryota
A0A6P5QTW5		eukaryota
A0A6P5QVB7		eukaryota
A0A6P6CBB6		eukaryota
A0A6P6CZ72		eukaryota
A0A6P6DEP0		eukaryota
A0A6P6EKW8		eukaryota
A0A6P6H8J6		eukaryota
A0A6P6HAF8		eukaryota
A0A6P6HI95		eukaryota
A0A6P6HL67		eukaryota
A0A6P6HXM0		eukaryota
A0A6P6IQN1		eukaryota
A0A6P6IQT1		eukaryota
A0A6P6IUL0		eukaryota
A0A6P6P1A7		eukaryota
A0A6P6P2B3		eukaryota
A0A6P7H8B9		eukaryota
A0A6P7HD53		eukaryota
